error	steps
15975414097.0	1028.0
15975414097.0	1029.0
15975414097.0	1030.0
15975414097.0	1031.0
15975414097.0	1032.0
15975414097.0	1033.0
15975414097.0	1034.0
15975414097.0	1035.0
15975414097.0	1036.0
15975414097.0	1037.0
15975414097.0	1038.0
15975414097.0	1039.0
15975414097.0	1040.0
15975414097.0	1041.0
15975414097.0	1042.0
15975414097.0	1043.0
15975414097.0	1044.0
15975414097.0	1045.0
15975414097.0	1046.0
15975414097.0	1047.0
15975414097.0	1048.0
15975414097.0	1049.0
15975414097.0	1050.0
15975414097.0	1051.0
15975414097.0	1052.0
15975414097.0	1053.0
15975414097.0	1054.0
15975414097.0	1055.0
15975414097.0	1056.0
15975414097.0	1057.0
15975414097.0	1058.0
15975414097.0	1059.0
15975414097.0	1060.0
15975414097.0	1061.0
15975414097.0	1062.0
15975414097.0	1063.0
15975414097.0	1064.0
15975414097.0	1065.0
15975414097.0	1066.0
15975414097.0	1067.0
15975414097.0	1068.0
15975414097.0	1069.0
15975414097.0	1070.0
15975414097.0	1071.0
15975414097.0	1072.0
15975414097.0	1073.0
15975414097.0	1074.0
15975414097.0	1075.0
15975414097.0	1076.0
15975414097.0	1077.0
15975414097.0	1078.0
15975414097.0	1079.0
15975414097.0	1080.0
15975414097.0	1081.0
15975414097.0	1082.0
15975414097.0	1083.0
15975414097.0	1084.0
15975414097.0	1085.0
15975414097.0	1086.0
15975414097.0	1087.0
15975414097.0	1088.0
15975414097.0	1089.0
15975414097.0	1090.0
15975414097.0	1091.0
15975414097.0	1092.0
15975414097.0	1093.0
15975414097.0	1094.0
15975414097.0	1095.0
15975414097.0	1096.0
15975414097.0	1097.0
15975414097.0	1098.0
15975414097.0	1099.0
15975414097.0	1100.0
15975414097.0	1101.0
15975414097.0	1102.0
15975414097.0	1103.0
15975414097.0	1104.0
15975414097.0	1105.0
15975414097.0	1106.0
15975414097.0	1107.0
15975414097.0	1108.0
15975414097.0	1109.0
15975414097.0	1110.0
15975414097.0	1111.0
15975414097.0	1112.0
15975414097.0	1113.0
15975414097.0	1114.0
15975414097.0	1115.0
15975414097.0	1116.0
15975414097.0	1117.0
15975414097.0	1118.0
15975414097.0	1119.0
15975414097.0	1120.0
15975414097.0	1121.0
15975414097.0	1122.0
15975414097.0	1123.0
15975414097.0	1124.0
15975414097.0	1125.0
15975414097.0	1126.0
15975414097.0	1127.0
15975414097.0	1128.0
15975414097.0	1129.0
15975414097.0	1130.0
15975414097.0	1131.0
15975414097.0	1132.0
15975414097.0	1133.0
15975414097.0	1134.0
15975414097.0	1135.0
15975414097.0	1136.0
15975414097.0	1137.0
15975414097.0	1138.0
15975414097.0	1139.0
15975414097.0	1140.0
15975414097.0	1141.0
15975414097.0	1142.0
15975414097.0	1143.0
15975414097.0	1144.0
15975414097.0	1145.0
15975414097.0	1146.0
15975414097.0	1147.0
15975414097.0	1148.0
15975414097.0	1149.0
15975414097.0	1150.0
15975414097.0	1151.0
15975414097.0	1152.0
15975414097.0	1153.0
15975414097.0	1154.0
15975414097.0	1155.0
15975414097.0	1156.0
15975414097.0	1157.0
15975414097.0	1158.0
15975414097.0	1159.0
15975414097.0	1160.0
15975414097.0	1161.0
15975414097.0	1162.0
15975414097.0	1163.0
15975414097.0	1164.0
15975414097.0	1165.0
15975414097.0	1166.0
15975414097.0	1167.0
15975414097.0	1168.0
15975414097.0	1169.0
15975414097.0	1170.0
15975414097.0	1171.0
15975414097.0	1172.0
15975414097.0	1173.0
15975414097.0	1174.0
15975414097.0	1175.0
15975414097.0	1176.0
15975414097.0	1177.0
15975414097.0	1178.0
15975414097.0	1179.0
15975414097.0	1180.0
15975414097.0	1181.0
15975414097.0	1182.0
15975414097.0	1183.0
15975414097.0	1184.0
15975414097.0	1185.0
15975414097.0	1186.0
15975414097.0	1187.0
15975414097.0	1188.0
15975414097.0	1189.0
15975414097.0	1190.0
15975414097.0	1191.0
15975414097.0	1192.0
15975414097.0	1193.0
15975414097.0	1194.0
15975414097.0	1195.0
15975414097.0	1196.0
15975414097.0	1197.0
15975414097.0	1198.0
15975414097.0	1199.0
15975414097.0	1200.0
15975414097.0	1201.0
15975414097.0	1202.0
15975414097.0	1203.0
15975414097.0	1204.0
15975414097.0	1205.0
15975414097.0	1206.0
15975414097.0	1207.0
15975414097.0	1208.0
15975414097.0	1209.0
15975414097.0	1210.0
15975414097.0	1211.0
15975414097.0	1212.0
15975414097.0	1213.0
15975414097.0	1214.0
15975414097.0	1215.0
15975414097.0	1216.0
15975414097.0	1217.0
15975414097.0	1218.0
15975414097.0	1219.0
15975414097.0	1220.0
15975414097.0	1221.0
15975414097.0	1222.0
15975414097.0	1223.0
15975414097.0	1224.0
15975414097.0	1225.0
15975414097.0	1226.0
15975414097.0	1227.0
15975414097.0	1228.0
15975414097.0	1229.0
15975414097.0	1230.0
15975414097.0	1231.0
15975414097.0	1232.0
15975414097.0	1233.0
15975414097.0	1234.0
15975414097.0	1235.0
15975414097.0	1236.0
15975414097.0	1237.0
15975414097.0	1238.0
15975414097.0	1239.0
15975414097.0	1240.0
15975414097.0	1241.0
15975414097.0	1242.0
15975414097.0	1243.0
15975414097.0	1244.0
15975414097.0	1245.0
